transaction_id,transaction_ts,transaction_date,fraud_label,fraud_type,fraud_score,risk_bucket,alert_flag,prediction_outcome,review_rank,review_percentile,amount,channel,payment_type,merchant_category,merchant_risk_level,customer_segment,transaction_country,ip_country,currency,is_cross_border,issuer_country_mismatch,ip_country_mismatch,geo_mismatch_any_flag,card_present_flag,shared_or_low_trust_device_flag,customer_txn_count_prev_1h,customer_txn_count_prev_24h,device_txn_count_prev_1h,device_txn_count_prev_24h,payment_method_txn_count_prev_1h,payment_method_txn_count_prev_24h,merchant_fraud_rate_prior,device_fraud_rate_prior,payment_method_fraud_rate_prior,amount_to_customer_expected_ratio,amount_to_merchant_prior_mean_ratio,behavioral_novelty_score,risk_signal_score,customer_id,merchant_id,device_id,payment_method_id,in_top_1pct_review_queue,in_top_3pct_review_queue,in_top_5pct_review_queue,in_top_10pct_review_queue
TXN_000279826,2026-03-14 01:38:49,2026-03-14,0,none,0.971547860042246,high,1,false_positive,167,0.003711111111111111,782.46,mobile,credit_card,electronics,high,sme,FR,FR,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0396244131455399,0.0067692307692307,0.016551724137931,7.3527930837925135,3.536262461470805,2,7,CUST_002651,MERCH_000522,DEV_002975,PM_008306,1,1,1,1
TXN_000204692,2026-03-21 05:53:56,2026-03-21,0,none,0.9696969820808587,high,1,false_positive,176,0.003911111111111111,439.46,mobile,credit_card,electronics,medium,affluent,ES,GB,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0183783783783783,0.0066666666666666,0.0261818181818181,3.363231445058393,2.798623888138996,1,6,CUST_009572,MERCH_000267,DEV_000632,PM_007567,1,1,1,1
TXN_000168035,2026-03-12 22:28:38,2026-03-12,0,none,0.9671911903852642,high,1,false_positive,184,0.004088888888888889,642.39,web,debit_card,travel,high,mass,ES,IT,EUR,0,0,1,1,0,0,0,0,0,0,0,0,0.0188135593220338,0.0232432432432432,0.011,39.61591074732298,1.8805039876411385,3,4,CUST_002747,MERCH_000042,DEV_000410,PM_009638,1,1,1,1
TXN_000035920,2026-03-11 00:55:11,2026-03-11,0,none,0.9667527522011854,high,1,false_positive,185,0.004111111111111111,825.37,web,credit_card,electronics,low,mass,ES,US,EUR,0,1,1,1,0,1,0,0,0,0,0,0,0.0185057471264367,0.0157142857142857,0.0157142857142857,10.513196107403068,3.3473960685851694,2,5,CUST_000075,MERCH_000297,DEV_004852,PM_009176,1,1,1,1
TXN_000164450,2026-03-21 04:50:54,2026-03-21,0,none,0.9663515060952684,high,1,false_positive,188,0.004177777777777778,257.16,web,credit_card,electronics,low,affluent,PT,ES,EUR,0,1,1,1,0,0,0,0,0,0,0,0,0.0095686274509803,0.0141176470588235,0.0118918918918918,3.8740772778298846,2.7861707130409124,1,5,CUST_000148,MERCH_000116,DEV_007847,PM_007311,1,1,1,1
TXN_000036309,2026-03-21 04:03:11,2026-03-21,0,none,0.9660901219667962,high,1,false_positive,189,0.0042,167.92,web,credit_card,marketplace,medium,digital_native,PT,GB,EUR,1,1,1,1,1,1,0,0,0,0,0,0,0.0372638436482084,0.0122222222222222,0.0334246575342465,7.113151413653827,1.2453979517739149,1,4,CUST_004611,MERCH_000213,DEV_007740,PM_004597,1,1,1,1
TXN_000081261,2026-03-17 03:39:56,2026-03-17,0,none,0.965144120532744,high,1,false_positive,193,0.004288888888888889,23.33,web,credit_card,electronics,medium,mass,FR,PT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0311297071129707,0.0847368421052631,0.1609999999999999,2.8964375625064656,0.1080704178311631,1,2,CUST_002110,MERCH_000164,DEV_000996,PM_010750,1,1,1,1
TXN_000227523,2026-03-15 05:08:22,2026-03-15,0,none,0.963855095136465,high,1,false_positive,198,0.0044,123.7,web,debit_card,marketplace,high,mass,DE,US,EUR,1,0,1,1,1,0,0,0,0,1,0,0,0.2647021943573667,0.003728813559322,0.0089795918367346,4.879753166429508,0.8450534637177847,1,5,CUST_008611,MERCH_000487,DEV_001594,PM_009060,1,1,1,1
TXN_000253343,2026-03-17 19:00:16,2026-03-17,0,none,0.9635715469576612,high,1,false_positive,201,0.0044666666666666665,224.5,mobile,debit_card,digital_services,high,mass,FR,PT,EUR,1,1,0,1,0,0,0,0,0,0,0,0,0.2092957746478873,0.0169230769230769,0.0102325581395348,1.6992128368150166,2.3506799830088525,2,4,CUST_004331,MERCH_000324,DEV_004742,PM_000453,1,1,1,1
TXN_000247670,2026-03-17 23:51:55,2026-03-17,0,none,0.9632467723096352,high,1,false_positive,202,0.004488888888888889,286.48,web,debit_card,digital_services,high,sme,IT,PT,EUR,1,1,0,1,1,0,0,1,0,1,0,1,0.2349825783972125,0.0186259541984732,0.007457627118644,5.919702973406797,3.3006046708916967,1,4,CUST_005214,MERCH_000345,DEV_003130,PM_002654,1,1,1,1
TXN_000167959,2026-03-09 04:45:46,2026-03-09,0,none,0.963074673014702,high,1,false_positive,204,0.004533333333333334,229.1,mobile,credit_card,electronics,medium,affluent,IT,GB,EUR,1,1,1,1,0,0,0,0,0,1,0,0,0.0146382978723404,0.02752,0.0338888888888888,2.5827215485715858,2.66995619681458,2,3,CUST_009559,MERCH_000716,DEV_001636,PM_010701,1,1,1,1
TXN_000239526,2026-03-21 22:20:33,2026-03-21,0,none,0.962118861838964,high,1,false_positive,206,0.004577777777777778,677.07,web,credit_card,electronics,medium,sme,ES,GB,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0181408450704225,0.0129411764705882,0.0364179104477611,4.357364794073052,3.4385041419386373,2,4,CUST_006840,MERCH_000137,DEV_002067,PM_005120,1,1,1,1
TXN_000046010,2026-03-12 23:20:51,2026-03-12,0,none,0.9612287080247616,high,1,false_positive,210,0.004666666666666667,191.39,web,credit_card,electronics,high,mass,IT,IT,EUR,1,1,1,1,0,0,0,1,0,1,0,1,0.0332142857142857,0.0554545454545454,0.0162962962962962,1.8304760538459697,0.5601100033784292,1,2,CUST_004867,MERCH_000570,DEV_005061,PM_003102,1,1,1,1
TXN_000269247,2026-03-18 01:17:37,2026-03-18,0,none,0.9597717111950363,high,1,false_positive,214,0.004755555555555555,759.42,web,debit_card,travel,medium,mass,IT,ES,EUR,0,1,1,1,0,0,0,0,0,0,0,0,0.0201818181818181,0.0508333333333333,0.0343661971830985,17.866272086774558,2.4877556442295186,2,4,CUST_007216,MERCH_000888,DEV_005500,PM_009651,1,1,1,1
TXN_000261377,2026-03-20 04:49:22,2026-03-20,0,none,0.959524097641252,high,1,false_positive,217,0.0048222222222222225,176.72,mobile,credit_card,marketplace,high,affluent,DE,DE,EUR,1,1,1,1,0,0,0,0,0,1,0,2,0.2685885885885886,0.0095652173913043,0.0083018867924528,1.336556908796176,1.21426835610433,1,4,CUST_000755,MERCH_000487,DEV_001199,PM_005018,1,1,1,1
TXN_000038493,2026-03-18 01:24:18,2026-03-18,0,none,0.9591895940200922,high,1,false_positive,219,0.004866666666666667,318.29,web,debit_card,electronics,medium,digital_native,ES,ES,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.1208510638297872,0.007457627118644,0.0055696202531645,19.287534484683217,1.6204413341158732,2,3,CUST_001889,MERCH_000460,DEV_004754,PM_011203,1,1,1,1
TXN_000102667,2026-03-21 00:15:02,2026-03-21,0,none,0.9590188514911868,high,1,false_positive,220,0.004888888888888889,54.09,web,credit_card,electronics,high,digital_native,ES,DE,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0267936507936507,0.0414457831325301,0.0672727272727272,1.7363209089917997,0.2451599253852078,2,4,CUST_007386,MERCH_000398,DEV_001598,PM_008610,1,1,1,1
TXN_000177256,2026-03-12 01:48:01,2026-03-12,0,none,0.9587758479647605,high,1,false_positive,221,0.004911111111111111,306.16,mobile,credit_card,electronics,low,mass,DE,FR,EUR,1,1,1,1,0,0,0,1,0,2,0,1,0.0154954954954954,0.0293877551020408,0.0271698113207547,8.808838761652664,2.0192072487872217,1,3,CUST_007687,MERCH_000247,DEV_000881,PM_004192,1,1,1,1
TXN_000290623,2026-03-11 04:23:03,2026-03-11,0,none,0.9580805840394522,high,1,false_positive,222,0.004933333333333333,467.13,web,credit_card,electronics,high,affluent,ES,FR,EUR,0,1,1,1,0,1,0,1,0,1,0,1,0.0126470588235294,0.011,0.04,13.624625,2.1297092302423417,2,5,CUST_001917,MERCH_000850,DEV_007022,PM_010370,1,1,1,1
TXN_000262068,2026-03-23 05:42:08,2026-03-23,0,none,0.9578228788492058,high,1,false_positive,223,0.004955555555555556,359.9,mobile,credit_card,electronics,medium,digital_native,DE,GB,EUR,1,1,1,1,0,0,0,0,0,1,0,2,0.1902167182662538,0.0178102189781021,0.0252631578947368,19.05393121497568,1.4824868271744591,1,3,CUST_004335,MERCH_000988,DEV_002779,PM_002191,1,1,1,1
TXN_000282976,2026-03-21 19:25:47,2026-03-21,0,none,0.957259544470642,high,1,false_positive,225,0.005,545.5,web,credit_card,electronics,low,sme,PT,FR,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0056692913385826,0.0354639175257731,0.0162962962962962,5.630756382165127,3.535496079287821,2,7,CUST_006885,MERCH_000584,DEV_004375,PM_004739,1,1,1,1
TXN_000229668,2026-03-25 22:33:35,2026-03-25,0,none,0.9563302030158772,high,1,false_positive,229,0.005088888888888889,117.31,web,credit_card,marketplace,medium,digital_native,ES,GB,EUR,1,1,1,1,0,0,0,0,0,0,0,1,0.1453300733496332,0.0087999999999999,0.017560975609756,1.6983446119227652,0.648609507955466,2,2,CUST_002361,MERCH_000696,DEV_006274,PM_009558,1,1,1,1
TXN_000086631,2026-03-08 22:12:39,2026-03-08,0,none,0.9562055181532348,high,1,false_positive,231,0.0051333333333333335,69.36,mobile,credit_card,marketplace,medium,mass,IT,ES,EUR,1,1,1,1,1,0,0,0,0,0,0,0,0.1659493670886075,0.0151724137931034,0.0162962962962962,1.86659490215678,0.6722937394885337,5,2,CUST_001508,MERCH_000614,DEV_002775,PM_011850,1,1,1,1
TXN_000283315,2026-03-16 05:16:19,2026-03-16,0,none,0.955741957431376,high,1,false_positive,233,0.005177777777777778,361.38,mobile,credit_card,electronics,high,sme,ES,GB,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.1610840108401084,0.0072131147540983,0.039090909090909,3.1344190942530368,1.427398501182919,1,7,CUST_005798,MERCH_000396,DEV_004457,PM_008049,1,1,1,1
TXN_000066089,2026-03-16 03:46:59,2026-03-16,0,none,0.9552278421210808,high,1,false_positive,235,0.005222222222222222,255.01,mobile,wallet,marketplace,medium,digital_native,IT,ES,EUR,1,1,0,1,0,0,0,0,0,0,0,0,0.195125,0.039090909090909,0.0236065573770491,6.573585382496398,1.3623927736534611,1,4,CUST_001723,MERCH_000500,DEV_001518,PM_008552,1,1,1,1
TXN_000283853,2026-03-20 21:39:26,2026-03-20,0,none,0.9545211016711338,high,1,false_positive,239,0.005311111111111111,972.02,web,debit_card,electronics,low,sme,DE,GB,EUR,1,1,1,1,0,0,0,0,0,2,0,0,0.0126937269372693,0.0230188679245283,0.0173493975903614,13.384754598209891,3.566356559322866,2,2,CUST_009952,MERCH_000283,DEV_003148,PM_008659,1,1,1,1
TXN_000104624,2026-03-20 00:42:35,2026-03-20,0,none,0.9542960601962512,high,1,false_positive,241,0.005355555555555555,227.15,mobile,debit_card,marketplace,low,digital_native,IT,DE,EUR,1,1,1,1,1,1,0,0,0,0,0,0,0.0169465648854961,0.0199999999999999,0.0334883720930232,6.683533823267781,1.9302236898287568,1,5,CUST_006305,MERCH_000706,DEV_001350,PM_006410,1,1,1,1
TXN_000200904,2026-03-11 23:02:04,2026-03-11,0,none,0.9542054904625856,high,1,false_positive,242,0.005377777777777778,345.65,web,credit_card,marketplace,medium,affluent,IT,PT,EUR,0,1,1,1,0,1,0,0,0,0,0,0,0.0596138996138996,0.0304424778761061,0.0045833333333333,9.379865559330849,2.805912260673953,2,4,CUST_006007,MERCH_000241,DEV_004673,PM_007177,1,1,1,1
TXN_000124108,2026-03-11 03:15:35,2026-03-11,0,none,0.953691408768994,high,1,false_positive,245,0.0054444444444444445,174.72,web,credit_card,marketplace,high,digital_native,PT,PT,EUR,1,1,1,1,0,1,0,0,0,1,0,0,0.0361685823754789,0.0614876033057851,0.0591999999999999,2.121871244131947,1.177018855773015,2,5,CUST_004770,MERCH_000536,DEV_006355,PM_001537,1,1,1,1
TXN_000281474,2026-03-22 21:06:16,2026-03-22,0,none,0.9536859908170396,high,1,false_positive,246,0.0054666666666666665,332.43,web,credit_card,electronics,low,digital_native,IT,US,EUR,1,1,1,1,0,1,1,1,1,1,0,0,0.0155244755244755,0.0533333333333333,0.0966233766233766,10.11775992801281,1.4977981821070578,1,4,CUST_004451,MERCH_000648,DEV_000904,PM_003838,1,1,1,1
TXN_000159197,2026-03-09 19:49:11,2026-03-09,0,none,0.9535849004787512,high,1,false_positive,247,0.005488888888888889,96.67,mobile,credit_card,digital_services,medium,sme,ES,US,EUR,1,1,1,1,0,1,1,2,1,2,0,1,0.0207633587786259,0.036694214876033,0.0057142857142857,3.661827346026887,1.6186994159459691,2,3,CUST_000591,MERCH_000763,DEV_004816,PM_010435,1,1,1,1
TXN_000227393,2026-03-25 02:11:17,2026-03-25,0,none,0.9534555446579656,high,1,false_positive,249,0.005533333333333334,152.05,mobile,credit_card,electronics,medium,sme,DE,DE,EUR,1,1,1,1,0,1,0,0,0,1,0,0,0.0478461538461538,0.0208695652173913,0.0132110091743119,2.161260164209965,0.5632908832762871,2,3,CUST_009384,MERCH_000165,DEV_006676,PM_002991,1,1,1,1
TXN_000257736,2026-03-26 01:10:23,2026-03-26,0,none,0.9532301922313252,high,1,false_positive,252,0.0056,106.75,mobile,wallet,marketplace,medium,mass,ES,US,EUR,1,1,1,1,0,1,1,1,1,1,1,2,0.0294084507042253,0.0051162790697674,0.0156521739130434,3.852554334750181,1.1843544169311722,1,6,CUST_008067,MERCH_001107,DEV_001697,PM_007478,1,1,1,1
TXN_000171445,2026-03-13 08:56:34,2026-03-13,0,none,0.9527164593449572,high,1,false_positive,254,0.005644444444444444,1232.17,mobile,credit_card,electronics,medium,affluent,DE,GB,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0484745762711864,0.0066666666666666,0.0232258064516129,6.388922709386757,4.668717181558277,2,3,CUST_001432,MERCH_000165,DEV_003675,PM_001516,1,1,1,1
TXN_000140105,2026-03-24 05:09:45,2026-03-24,0,none,0.9525127972318036,high,1,false_positive,257,0.005711111111111111,371.31,mobile,bank_transfer,electronics,medium,sme,IT,US,EUR,0,1,1,1,0,1,0,0,0,0,0,0,0.0129811320754716,0.0505882352941176,0.0591999999999999,2.312859696444043,4.394553554348519,2,6,CUST_005364,MERCH_000716,DEV_002583,PM_002477,1,1,1,1
TXN_000180769,2026-03-26 01:12:22,2026-03-26,0,none,0.9521255788266092,high,1,false_positive,259,0.005755555555555555,157.69,web,credit_card,electronics,medium,digital_native,DE,DE,EUR,1,1,1,1,0,0,0,1,0,0,0,1,0.1873170731707317,0.0064705882352941,0.0301234567901234,8.141414141414142,0.6507046031284344,2,4,CUST_003716,MERCH_000988,DEV_002670,PM_005592,1,1,1,1
TXN_000094243,2026-03-25 22:44:38,2026-03-25,0,none,0.951714886435562,high,1,false_positive,260,0.0057777777777777775,491.04,mobile,credit_card,travel,high,mass,ES,PT,EUR,0,1,1,1,0,1,0,1,0,1,0,0,0.0251562499999999,0.0642105263157894,0.0244067796610169,9.024396967608546,2.063507388338027,2,4,CUST_004574,MERCH_000216,DEV_004714,PM_006243,1,1,1,1
TXN_000005449,2026-03-24 17:23:46,2026-03-24,0,none,0.9517040685386484,high,1,false_positive,261,0.0058,1536.73,web,wallet,travel,high,affluent,FR,FR,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0506796116504854,0.0146666666666666,0.0083018867924528,8.36066592407847,5.696512101350769,1,5,CUST_008430,MERCH_000402,DEV_003829,PM_000322,1,1,1,1
TXN_000045148,2026-03-23 03:30:28,2026-03-23,0,none,0.9515855528897053,high,1,false_positive,263,0.005844444444444445,286.06,web,debit_card,marketplace,high,sme,PT,PT,EUR,1,1,1,1,0,0,0,1,0,1,0,0,0.0246743295019157,0.0030136986301369,0.0179411764705882,4.000076722798056,2.097942271367965,2,4,CUST_006580,MERCH_000979,DEV_001690,PM_011303,1,1,1,1
TXN_000211642,2026-03-10 05:35:34,2026-03-10,0,none,0.9514665792864712,high,1,false_positive,265,0.005888888888888889,463.78,web,credit_card,travel,medium,sme,ES,IT,EUR,1,1,1,1,0,0,0,1,0,2,0,1,0.0283700440528634,0.0196774193548387,0.0251094890510948,4.837771130354403,2.2380705155986016,1,5,CUST_001335,MERCH_000948,DEV_006893,PM_006947,1,1,1,1
TXN_000046577,2026-03-13 02:07:47,2026-03-13,0,none,0.9514364087840352,high,1,false_positive,266,0.005911111111111111,74.27,web,credit_card,electronics,medium,mass,IT,FR,EUR,1,0,1,1,0,0,0,1,0,2,0,1,0.0128358208955223,0.0297560975609756,0.0154838709677419,2.745360173733577,0.321166223541523,1,4,CUST_006926,MERCH_000977,DEV_006081,PM_004442,1,1,1,1
TXN_000126203,2026-03-16 20:16:48,2026-03-16,0,none,0.9513305133769548,high,1,false_positive,268,0.005955555555555556,204.45,web,credit_card,marketplace,medium,sme,IT,IT,EUR,1,1,1,1,0,1,1,2,0,0,1,5,0.1995046439628482,0.0774311926605504,0.0157419354838709,1.7666567198915146,1.0945315253794077,1,3,CUST_009442,MERCH_000500,DEV_002421,PM_007927,1,1,1,1
TXN_000247402,2026-03-10 01:17:43,2026-03-10,0,none,0.9511016914194306,high,1,false_positive,270,0.006,826.14,mobile,credit_card,travel,medium,affluent,FR,IT,EUR,1,0,1,1,0,1,0,0,0,0,0,0,0.0187978142076502,0.011578947368421,0.0375384615384615,5.827774393176644,2.209304485126579,2,5,CUST_004820,MERCH_000365,DEV_007022,PM_009524,1,1,1,1
TXN_000210907,2026-03-12 00:41:07,2026-03-12,0,none,0.9508541880627586,high,1,false_positive,273,0.006066666666666666,592.27,web,credit_card,electronics,low,sme,FR,GB,EUR,1,0,1,1,0,0,0,0,0,2,0,0,0.01376,0.0047826086956521,0.03,4.880827919221526,2.956171558604514,1,4,CUST_005994,MERCH_000986,DEV_000050,PM_000446,1,1,1,1
TXN_000089497,2026-03-11 04:04:30,2026-03-11,0,none,0.9507949678205564,high,1,false_positive,274,0.0060888888888888885,244.47,mobile,credit_card,travel,high,digital_native,PT,IT,EUR,1,1,1,1,0,1,0,1,0,4,0,0,0.0504812834224598,0.007719298245614,0.0563934426229508,6.350937514326319,1.1363614602567735,2,6,CUST_000992,MERCH_000709,DEV_006090,PM_007504,1,1,1,1
TXN_000175558,2026-03-24 23:43:31,2026-03-24,0,none,0.9501270948435304,high,1,false_positive,277,0.006155555555555556,290.72,web,credit_card,electronics,high,sme,ES,GB,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.1579434447300771,0.013090909090909,0.0062857142857142,3.458939241711174,1.1547376289121436,2,4,CUST_001085,MERCH_000396,DEV_004454,PM_008369,1,1,1,1
TXN_000125196,2026-03-22 22:05:03,2026-03-22,0,none,0.949966564789122,high,1,false_positive,278,0.006177777777777778,111.71,mobile,wallet,digital_services,high,digital_native,DE,IT,EUR,0,1,1,1,0,1,0,1,0,1,0,1,0.24719723183391,0.0087999999999999,0.0058666666666666,1.802261522328144,1.067769448423165,1,6,CUST_007527,MERCH_000289,DEV_003363,PM_009340,1,1,1,1
TXN_000088259,2026-03-08 06:30:02,2026-03-08,0,none,0.9496282752317656,high,1,false_positive,280,0.006222222222222222,494.48,web,credit_card,electronics,low,sme,ES,FR,EUR,1,1,1,1,0,1,0,1,0,1,0,1,0.0338961038961038,0.0141176470588235,0.0053012048192771,6.958719776979574,2.4681920753160416,2,4,CUST_008978,MERCH_000280,DEV_004169,PM_002118,1,1,1,1
TXN_000262379,2026-03-26 01:22:14,2026-03-26,0,none,0.948690431128286,high,1,false_positive,284,0.006311111111111111,599.6,web,credit_card,electronics,high,mass,ES,PT,EUR,1,1,0,1,0,0,0,0,0,0,0,0,0.156734693877551,0.0099999999999999,0.0146666666666666,5.966899888237366,2.382528262796421,2,5,CUST_000359,MERCH_000396,DEV_001101,PM_010544,1,1,1,1
TXN_000102596,2026-03-18 00:48:09,2026-03-18,0,none,0.9483563798641736,high,1,false_positive,286,0.006355555555555555,192.93,web,credit_card,marketplace,high,sme,DE,FR,EUR,1,0,1,1,0,1,0,0,0,0,0,0,0.035893536121673,0.0569230769230769,0.0717647058823529,1.96341289664136,1.5078235934143585,1,5,CUST_007399,MERCH_000533,DEV_007063,PM_011903,1,1,1,1
TXN_000150268,2026-03-20 06:28:40,2026-03-20,0,none,0.9482140298469208,high,1,false_positive,287,0.006377777777777777,92.81,web,debit_card,marketplace,high,digital_native,DE,ES,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.2677844311377245,0.0141935483870967,0.0099999999999999,2.358457003455987,0.6372758970949857,2,4,CUST_005023,MERCH_000487,DEV_007615,PM_004555,1,1,1,1
TXN_000273870,2026-03-12 04:12:59,2026-03-12,0,none,0.9481720002648928,high,1,false_positive,288,0.0064,47.43,mobile,credit_card,travel,high,digital_native,DE,PT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0305617977528089,0.0428070175438596,0.0364179104477611,1.907162117413312,0.3240778260059185,2,4,CUST_008558,MERCH_000323,DEV_007666,PM_007517,1,1,1,1
TXN_000064737,2026-03-10 23:02:38,2026-03-10,0,none,0.9473714803890558,high,1,false_positive,289,0.006422222222222222,143.25,web,credit_card,digital_services,high,sme,DE,ES,EUR,1,1,0,1,0,0,0,3,0,2,0,1,0.2497744360902255,0.0389189189189189,0.0163636363636363,1.6901906995265696,1.3787505854099984,2,2,CUST_008544,MERCH_000289,DEV_006322,PM_011090,1,1,1,1
TXN_000128909,2026-03-25 22:14:31,2026-03-25,0,none,0.9471503549735466,high,1,false_positive,290,0.0064444444444444445,632.35,web,credit_card,travel,medium,sme,ES,DE,EUR,0,0,1,1,0,0,0,1,0,1,0,1,0.0312592592592592,0.0151578947368421,0.016,8.763984624427257,2.937134408398379,2,4,CUST_001131,MERCH_001039,DEV_000394,PM_004653,1,1,1,1
TXN_000235373,2026-03-22 23:13:07,2026-03-22,0,none,0.9471320559611726,high,1,false_positive,291,0.006466666666666667,70.71,web,debit_card,electronics,medium,digital_native,FR,GB,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0091385767790262,0.0351219512195121,0.0197260273972602,1.599328415338576,0.3862792705680231,2,3,CUST_003430,MERCH_000079,DEV_003558,PM_009579,1,1,1,1
